YEARID	PARENTSTANDARDIDENTIFIER	IDENTIFIER	NAME	DESCRIPTION	SUBJECTAREA	CONVERSIONSCALEID	GRADESCALEITEMDCID	ISASSIGNMENTALLOWED	ISACTIVE	DISPLAYPOSITION	ISCOMMENTINCLUDED	MAXCOMMENTLENGTH	PRIMARYCOURSES	WEIGHT	ISCALCBYLOWERSTANDARD
32	SNCW.A	SNCW.A.2	A.2 - Applications, Careers, and Connections	analyse how scientific concepts and processes can be applied in practical ways to address real-world issues and in various careers, and describe contributions to science from people with diverse lived experiences.	Science	22532	2473	1	1	212	0	4000	SNC1W1,SNC1W1I		1
32	SNCW	SNCW.B	Strand: B - BIOLOGY: Sustainable Ecosystems and Climage Change	In this strand, students integrate learning from Strand A as they investigate concepts, develop and apply skills, and make meaningful connections to their lives, their communities, and the environment.	Science	22532	2173	1	1	220	0	4000	SNC1W1,SNC1W1I	1	1
32	SNCW.B	SNCW.B.1	B.1 - Relating Science to Our Changing World	assess impacts of climate change on ecosystem sustainability and on various communities, and describe ways to mitigate these impacts	Science	22532	2473	1	1	221	0	4000	SNC1W1,SNC1W1I		1
32	SNCW.B	SNCW.B.2	B.2 - Investigating and Understanding Concepts	demonstrate an understanding of the dynamic and interconnected nature of ecosystems, including how matter cycles and energy flows through ecosystems	Science	22532	2473	1	1	222	0	4000	SNC1W1,SNC1W1I		1
32	SNCW	SNCW.C	Strand: C - CHEMISTRY: The Nature of Matter	In this strand, students integrate learning from Strand A as they investigate concepts, develop and apply skills, and make meaningful connections to their lives, their communities, and the environment.	Science	22532	2173	1	1	230	0	4000	SNC1W1,SNC1W1I	1	1
32	SNCW.C	SNCW.C.1	C.1 - Relating Science to Our Changing World	assess social, environmental, and economic impacts of the use of elements, compounds, and associated technologies	Science	22532	2473	1	1	231	0	4000	SNC1W1,SNC1W1I		1
32	SNCW.C	SNCW.C.2	C.2 - Investigating and Understanding Concepts	demonstrate an understanding of the nature of matter, including the structure of the atom, physical and chemical properties of common elements and compounds, and the organization of elements in the periodic table	Science	22532	2473	1	1	232	0	4000	SNC1W1,SNC1W1I		1
32	SNCW	SNCW.D	Strand: D - PHYSICS: Principles and Applications of Electricity	In this strand, students integrate learning from Strand A as they investigate concepts, develop and apply skills, and make meaningful connections to their lives, their communities, and the environment.	Science	22532	2173	1	1	240	0	4000	SNC1W1,SNC1W1I	1	1
32	SNCW.D	SNCW.D.1	D.1 - Relating Science to Our Changing World	assess social, environmental, and economic impacts of electrical energy production and consumption, and describe ways to achieve sustainable practices	Science	22532	2473	1	1	241	0	4000	SNC1W1,SNC1W1I		1
32	SNCW.D	SNCW.D.2	D.2 - Investigating and Understanding Concepts	demonstrate an understanding of the nature of electric charges, including properties of static and current electricity	Science	22532	2473	1	1	242	0	4000	SNC1W1,SNC1W1I		1
32	SNCW	SNCW.E	Strand: E - EARTH AND SPACE SCIENCE: Space Exploration	In this strand, students integrate learning from Strand A as they investigate concepts, develop and apply skills, and make meaningful connections to their lives, their communities, and the environment.	Science	22532	2173	1	1	250	0	4000	SNC1W1,SNC1W1I	1	1
32	SNCW.E	SNCW.E.1	E.1 - Relating Science to Our Changing World	evaluate social, environmental, and economic impacts of space exploration and of technological innovations derived from space exploration	Science	22532	2473	1	1	251	0	4000	SNC1W1,SNC1W1I		1
32	SNCW.E	SNCW.E.2	E.2 - Investigating and Understanding Concepts	demonstrate an understanding of the components, characteristics, and associated phenomena of the solar system and the universe, and the importance of the Sun to processes on Earth	Science	22532	2473	1	1	252	0	4000	SNC1W1,SNC1W1I		1
32	E1-6.SOC.RPT.M	SOC1.A1	Application: Why Roles and Responsibilities Change	- describe some of the ways in which people's roles, relationships, and responsibilities relate to who they are and what their situation is, and how and why changes in circumstances might affect people's roles, relationships, and responsibilities as well as their sense of self	Social Studies	22532	2077	1	1	1110	0	0	9SOC1		1
32	E1-6.SOC.RPT.M	SOC1.A2	Inquiry: Roles, Responsibilities, and Identity	- use the social studies inquiry process to investigate some aspects of the interrelationship between their identify/sense of self, their different roles, relationships, and responsibilities, and various situations in their daily lives	Social Studies	22532	2077	1	1	1111	0	0	9SOC1		1
32	E1-6.SOC.RPT.M	SOC1.A3	Understanding Context: Roles, Relationships, and Respect	- demonstrate an understanding that they and other people have different roles, relationships, and responsibilities, and that all people should be treated with respect, regardless of their roles, relationships, and responsibilities	Social Studies	22532	2077	1	1	1112	0	0	9SOC1		1
32	E1-6.SOC.RPT.M	SOC1.B1	Application: Interrelationships within the Community	- describe some aspects of the interrelationship between people and the natural and built features of their community, with a focus on how the features of and services in the community meet people's needs	Social Studies	22532	2077	1	1	1210	0	0	9SOC1		1
32	E1-6.SOC.RPT.M	SOC1.B2	Inquiry: Interrelationships and Their Impact	- use the social studies inquiry process to investigate some aspects of the interrelationship between people and different natural and built features of their local community, with a focus on significant short- and long-term effects of their interrelationship	Social Studies	22532	2077	1	1	1211	0	0	9SOC1		1
32	E1-6.SOC.RPT.M	SOC1.B3	Understanding Context: The Elements of the Local Community	- describe significant aspects of their community, with reference to different areas, services, and natural and built features, demonstrating an understanding of some basic ways of describing location and measuring distance	Social Studies	22532	2077	1	1	1212	0	0	9SOC1		1
32	E1-6.SOC.RPT.M	SOC2.A1	Application: Why Traditions Change	- compare some significant traditions and celebrations among diverse groups and at different times, and identify some of the reasons for changes in these traditions/celebrations	Social Studies	22532	2077	1	1	1110	0	0	9SOC2		1
32	E1-6.SOC.RPT.M	SOC2.A2	Inquiry: Past and Present Traditions	- use the social studies inquiry process to investigate some of the past and present traditions and celebrations within their own family and the communities to which they belong	Social Studies	22532	2077	1	1	1111	0	0	9SOC2		1
32	E1-6.SOC.RPT.M	SOC2.A3	Understanding Context: Tradition and Heritage	- describe some of the major groups in their community, including different types of families, and some of the ways in which traditions and heritage are passed on by such groups	Social Studies	22532	2077	1	1	1112	0	0	9SOC2		1
32	E1-6.SOC.RPT.M	SOC2.B1	Application: Variations in Global Communities	- describe some similarities and differences in the ways in which people in two or more communities in different parts of the world meet their needs and have adapted to the location, climate, and physical features of their regions	Social Studies	22532	2077	1	1	1210	0	0	9SOC2		1
32	E1-6.SOC.RPT.M	SOC2.B2	Inquiry: Natural Environments and Ways of Life	- use the social studies inquiry process to investigate aspects of the interrelationships between the natural environment, including the climate, of selected communities and the ways in which people in those communities live	Social Studies	22532	2077	1	1	1211	0	0	9SOC2		1
32	E1-6.SOC.RPT.M	SOC2.B3	Understanding Context: Physical Features and Communities	- identify and locate various physical features and selected communities around the world, and describe some aspects of people's ways of life in those communities	Social Studies	22532	2077	1	1	1212	0	0	9SOC2		1
32	E1-6.SOC.RPT.M	SOC3.A1	Application: Life in Canada - Then and Now	- compare ways of life among some specific groups in Canada around the beginning  of the nineteenth century, and describe some of the changes between that era and the present day	Social Studies	22532	2077	1	1	1110	0	0	9SOC3		1
32	E1-6.SOC.RPT.M	SOC3.A2	Inquiry: Community Challenges and Adaptations	- use the social studies inquiry process to investigate some of the major challenges that  different groups and communities faced in Canada from around 1780 to 1850, and key measures  taken to address these challenges	Social Studies	22532	2077	1	1	1111	0	0	9SOC3		1
32	E1-6.SOC.RPT.M	SOC3.A3	Understanding Context: Life in Colonial Canadian Communities	- identify some of the communities in Canada around the beginning of  the nineteenth century, and describe their relationships to the land and to each other	Social Studies	22532	2077	1	1	1112	0	0	9SOC3		1
32	E1-6.SOC.RPT.M	SOC3.B1	Application: Land Use and the Environment	- demonstrate an understanding of some key aspects of the interrelationship between  the natural environment, land use, employment opportunities, and the development of municipal  regions in Ontario	Social Studies	22532	2077	1	1	1210	0	0	9SOC3		1
32	E1-6.SOC.RPT.M	SOC3.B2	Inquiry: The Impact of Land and Resource Use	- use the social studies inquiry process to investigate some of the environmental effects  of different types of land and/or resource use in two or more Ontario municipal regions, as well  as some of the measures taken to reduce the negative impact of that use	Social Studies	22532	2077	1	1	1211	0	0	9SOC3		1
32	E1-6.SOC.RPT.M	SOC3.B3	Understanding Context: Regions and Land Use in Ontario	- describe major landform regions and types of land use in Ontario and  some of the ways in which land use in various Ontario municipalities addresses human needs  and wants, including the need for jobs	Social Studies	22532	2077	1	1	1212	0	0	9SOC3		1
32	E1-6.SOC.RPT.M	SOC4.A1	Application: Past and Present Societies	- compare key aspects of life in a few early societies to 1500, including at least one First Nation and one Inuit society, each from a different region and era and representing a different culture, and describe some key similarities and differences between these early societies and  present-day Canadian society	Social Studies	22532	2077	1	1	1110	0	0	9SOC4		1
32	E1-6.SOC.RPT.M	SOC4.A2	Inquiry: Ways of Life and Relationships with the Environment	- use the social studies inquiry process to investigate ways of life and relationships with  the environment in a few early societies to 1500, including at least one First Nation and one Inuit  society, with an emphasis on aspects of the interrelationship between the environment and life in those societies	Social Studies	22532	2077	1	1	1111	0	0	9SOC4		1
32	E1-6.SOC.RPT.M	SOC4.A3	Understanding Context: Characteristics of Early Societies	- demonstrate an understanding of key aspects of a few early societies to 1500, including at least one First Nation and one Inuit society, each from a different region and era and representing a different culture, with reference to their political and social organization,  daily life, and relationships with the environment and with each other	Social Studies	22532	2077	1	1	1112	0	0	9SOC4		1
32	E1-6.SOC.RPT.M	SOC4.B1	Application: Industrial Development and the Environment	- assess some key ways in which industrial development and the natural environment  affect each other in two or more political and or physical regions of Canada	Social Studies	22532	2077	1	1	1210	0	0	9SOC4		1
32	E1-6.SOC.RPT.M	SOC4.B2	Inquiry: Balancing Human Needs and Environmental Stewardship	- use the social studies inquiry process to investigate some issues and challenges associated with balancing human needs wants and activities with environmental stewardship in one or more  of the political and or physical regions of Canada	Social Studies	22532	2077	1	1	1211	0	0	9SOC4		1
32	E1-6.SOC.RPT.M	SOC4.B3	Understanding Context: Regions in Canada	- identify Canada’s political and physical regions, and describe their main characteristics and some significant activities that take place in them	Social Studies	22532	2077	1	1	1212	0	0	9SOC4		1
32	E1-6.SOC.RPT.M	SOC5.A1	Application: The Impact of Interactions	- analyse some key short- and long-term consequences of interactions among Indigenous peoples, among Europeans, and between Indigenous and European people prior to 1713 in what would eventually become Canada	Social Studies	22532	2077	1	1	1110	0	0	9SOC5		1
32	E1-6.SOC.RPT.M	SOC5.A2	Inquiry: Perspectives on Interactions	- use the social studies inquiry process to investigate aspects of the interactions among Indigenous peoples, among Europeans, and between Indigenous and European people prior to 1713 in what would eventually become Canada, from the perspectives of the various groups involved	Social Studies	22532	2077	1	1	1111	0	0	9SOC5		1
32	E1-6.SOC.RPT.M	SOC5.A3	Understanding Context: Significant Characteristics and Interactions	- describe significant features of and interactions among Indigenous  peoples, among Europeans, and between Indigenous and European people prior to 1713 in what would eventually become Canada	Social Studies	22532	2077	1	1	1112	0	0	9SOC5		1
32	E1-6.SOC.RPT.M	SOC5.B1	Application: Governments and Citizens Working Together	- assess responses of governments in Canada, including First Nations, Métis, and Inuit governments, to some significant issues, and develop plans of action for governments and citizens to address social and environmental issues	Social Studies	22532	2077	1	1	1210	0	0	9SOC5		1
32	E1-6.SOC.RPT.M	SOC5.B2	Inquiry: Differing Perspectives on Social and Environmental Issues	- use the social studies inquiry process to investigate Canadian social and or environmental  issues from various perspectives, including those of Indigenous peoples as well as of the level or  levels of government responsible for addressing the issues	Social Studies	22532	2077	1	1	1211	0	0	9SOC5		1
32	E1-6.SOC.RPT.M	SOC5.B3	Understanding Context: Roles and Responsibilities of Government and Citizens	- demonstrate an understanding of the roles and key responsibilities of  citizens and of the different levels of government in Canada, including First Nations, Métis, and  Inuit governments	Social Studies	22532	2077	1	1	1212	0	0	9SOC5		1
32	E1-6.SOC.RPT.M	SOC6.A1	Application: Diversity, Inclusiveness, and Canadian Identities	- assess contributions to Canadian identities made by various groups and communities, including First Nations, Métis, and Inuit communities, and by various features of Canadian  communities and regions	Social Studies	22532	2077	1	1	1110	0	0	9SOC6		1
32	E1-6.SOC.RPT.M	SOC6.A2	Inquiry: The Perspectives of Diverse Communities	- use the social studies inquiry process to investigate different perspectives on the historical and or contemporary experiences of a few distinct communities, including First Nations, Métis, and or Inuit communities, in Canada	Social Studies	22532	2077	1	1	1111	0	0	9SOC6		1
32	E1-6.SOC.RPT.M	SOC6.A3	Understanding Context: The Development of Communities in Canada	- demonstrate an understanding of significant experiences of, and major changes and aspects of life in, various historical and contemporary communities, including First Nations, Métis, and Inuit communities, in Canada	Social Studies	22532	2077	1	1	1112	0	0	9SOC6		1
32	E1-6.SOC.RPT.M	SOC6.B1	Application: Canada and International Cooperation	- explain the importance of international cooperation in addressing global issues, and evaluate the effectiveness of selected actions by Canada and Canadian citizens in the international arena	Social Studies	22532	2077	1	1	1210	0	0	9SOC6		1
32	E1-6.SOC.RPT.M	SOC6.B2	Inquiry: Responses to Global Issues	- use the social studies inquiry process to investigate some global issues of political, social, economic, and or environmental importance, their impact on the global community, and responses to the issues	Social Studies	22532	2077	1	1	1211	0	0	9SOC6		1
32	E1-6.SOC.RPT.M	SOC6.B3	Understanding Context: Canada's Global Interactions	- describe significant aspects of the involvement of Canada and Canadians  in some regions around the world, including the impact of this involvement	Social Studies	22532	2077	1	1	1212	0	0	9SOC6		1
32	S9-12	SP3U	Physics	Physics	Science	2205	1180	0	1	200	0	4000	SPH3U1		1
32	SP3U	SP3U.A	Strand: A - SCIENTIFIC INVESTIGATION SKILLS AND CAREER EXPLORATION	SCIENTIFIC INVESTIGATION SKILLS AND CAREER EXPLORATION	Science	22532	2173	1	1	210	0	4000	SPH3U1	1	1
32	SP3U.A	SP3U.A.1	A.1 - Scientific Investigation Skills	demonstrate scientific investigation skills (related to both inquiry and research) in the four areas of skills (initiating and planning, performing and recording, analysing and interpreting, and communicating);	Science	22532	2473	1	1	211	0	4000	SPH3U1		1
32	SP3U.A	SP3U.A.2	A.2 - Career Exploration	identify and describe careers related to the fields of science under study, and describe the contributions of scientists, including Canadians, to those fields.	Science	22532	2473	1	1	212	0	4000	SPH3U1		1
32	SP3U	SP3U.B	Strand: B - KINEMATICS	KINEMATICS	Science	22532	2173	1	1	220	0	4000	SPH3U1	1	1
32	SP3U.B	SP3U.B.1	B.1 - Relating Science to Technology, Society, and the Environment	analyse technologies that apply concepts related to kinematics, and assess the technologiesí social and environmental impact;	Science	22532	2473	1	1	221	0	4000	SPH3U1		1
32	SP3U.B	SP3U.B.2	B.2 - Developing Skills of Investigation and Communication	investigate, in qualitative and quantitative terms, uniform and non-uniform linear motion, and solve related problems;	Science	22532	2473	1	1	222	0	4000	SPH3U1		1
32	SP3U.B	SP3U.B.3	B.3 - Understanding Basic Concepts	demonstrate an understanding of uniform and non-uniform linear motion, in one and two dimensions.	Science	22532	2473	1	1	223	0	4000	SPH3U1		1
32	SP3U	SP3U.C	Strand: C - FORCES	FORCES	Science	22532	2173	1	1	230	0	4000	SPH3U1	1	1
32	SP3U.C	SP3U.C.1	C.1 - Relating Science to Technology, Society, and the Environment	analyse and propose improvements to technologies that apply concepts related to dynamics and Newtonís laws, and assess the technologiesí social and environmental impact;	Science	22532	2473	1	1	231	0	4000	SPH3U1		1
32	SP3U.C	SP3U.C.2	C.2 - Developing Skills of Investigation and Communication	investigate, in qualitative and quantitative terms, net force, acceleration, and mass, and solve related problems;	Science	22532	2473	1	1	232	0	4000	SPH3U1		1
32	SP3U.C	SP3U.C.3	C.3 - Understanding Basic Concepts	demonstrate an understanding of the relationship between changes in velocity and unbalanced forces in one dimension.	Science	22532	2473	1	1	233	0	4000	SPH3U1		1
32	SP3U	SP3U.D	Strand: D - ENERGY AND SOCIETY	ENERGY AND SOCIETY	Science	22532	2173	1	1	240	0	4000	SPH3U1	1	1
32	SP3U.D	SP3U.D.1	D.1 - Relating Science to Technology, Society, and the Environment	analyse technologies that apply principles of and concepts related to energy transformations, and assess the technologiesí social and environmental impact;	Science	22532	2473	1	1	241	0	4000	SPH3U1		1
32	SP3U.D	SP3U.D.2	D.2 - Developing Skills of Investigation and Communication	investigate energy transformations and the law of conservation of energy, and solve related problems;	Science	22532	2473	1	1	242	0	4000	SPH3U1		1
32	SP3U.D	SP3U.D.3	D.3 - Understanding Basic Concepts	demonstrate an understanding of work, efficiency, power, gravitational potential energy, kinetic energy, nuclear energy, and thermal energy and its transfer (heat).	Science	22532	2473	1	1	243	0	4000	SPH3U1		1
32	SP3U	SP3U.E	Strand: E - WAVES AND SOUND	WAVES AND SOUND	Science	22532	2173	1	1	250	0	4000	SPH3U1	1	1
32	SP3U.E	SP3U.E.1	E.1 - Relating Science to Technology, Society, and the Environment	analyse how mechanical waves and sound affect technology, structures, society, and the environment, and assess ways of reducing their negative effects;	Science	22532	2473	1	1	251	0	4000	SPH3U1		1
32	SP3U.E	SP3U.E.2	E.2 - Developing Skills of Investigation and Communication	investigate, in qualitative and quantitative terms, the properties of mechanical waves and sound, and solve related problems;	Science	22532	2473	1	1	252	0	4000	SPH3U1		1
32	SP3U.E	SP3U.E.3	E.3 - Understanding Basic Concepts	demonstrate an understanding of the properties of mechanical waves and sound and of the principles underlying their production, transmission, interaction, and reception.	Science	22532	2473	1	1	253	0	4000	SPH3U1		1
32	SP3U	SP3U.F	Strand: F - ELECTRICITY AND MAGNETISM	ELECTRICITY AND MAGNETISM	Science	22532	2173	1	1	260	0	4000	SPH3U1	1	1
32	SP3U.F	SP3U.F.1	F.1 - Relating Science to Technology, Society, and the Environment	analyse the social, economic, and environmental impact of electrical energy production and technologies related to electromagnetism, and propose ways to improve the sustainability of electrical energy production;	Science	22532	2473	1	1	261	0	4000	SPH3U1		1
32	SP3U.F	SP3U.F.2	F.2 - Developing Skills of Investigation and Communication	investigate, in qualitative and quantitative terms, magnetic fields and electric circuits, and solve related problems;	Science	22532	2473	1	1	262	0	4000	SPH3U1		1
32	SP3U.F	SP3U.F.3	F.3 - Understanding Basic Concepts	demonstrate an understanding of the properties of magnetic fields, the principles of current and electron flow, and the operation of selected technologies that use these properties and principles to produce and transmit electrical energy.	Science	22532	2473	1	1	263	0	4000	SPH3U1		1
32	S9-12	SP4C	Physics	Physics	Science	2205	1180	0	1	200	0	4000	SPH4C1		1
32	SP4C	SP4C.A	Strand: A - SCIENTIFIC INVESTIGATION SKILLS AND CAREER EXPLORATION	SCIENTIFIC INVESTIGATION SKILLS AND CAREER EXPLORATION	Science	22532	2173	1	1	210	0	4000	SPH4C1	1	1
32	SP4C.A	SP4C.A.1	A.1 - Scientific Investigation Skills	demonstrate scientific investigation skills (related to both inquiry and research) in the four areas of skills (initiating and planning, performing and recording, analysing and interpreting, and communicating);	Science	22532	2473	1	1	211	0	4000	SPH4C1		1
32	SP4C.A	SP4C.A.2	A.2 - Career Exploration	identify and describe careers related to the fields of science under study, and describe the contributions of scientists, including Canadians, to those fields.	Science	22532	2473	1	1	212	0	4000	SPH4C1		1
32	SP4C	SP4C.B	Strand: B - MOTION AND ITS APPLICATIONS	MOTION AND ITS APPLICATIONS	Science	22532	2173	1	1	220	0	4000	SPH4C1	1	1
32	SP4C.B	SP4C.B.1	B.1 - Relating Science to Technology, Society, and the Environment	analyse selected technologies that are used to move objects or track their motion, and evaluate their impact on society and the environment, including their contribution to scientific knowledge;	Science	22532	2473	1	1	221	0	4000	SPH4C1		1
32	SP4C.B	SP4C.B.2	B.2 - Developing Skills of Investigation and Communication	investigate, in qualitative and quantitative terms, the linear uniform and non-uniform motion of objects, and solve related problems;	Science	22532	2473	1	1	222	0	4000	SPH4C1		1
32	SP4C.B	SP4C.B.3	B.3 - Understanding Basic Concepts	demonstrate an understanding of different kinds of motion and the relationships between speed, acceleration, displacement, and distance.	Science	22532	2473	1	1	223	0	4000	SPH4C1		1
32	SP4C	SP4C.C	Strand: C - MECHANICAL SYSTEMS	MECHANICAL SYSTEMS	Science	22532	2173	1	1	230	0	4000	SPH4C1	1	1
32	SP4C.C	SP4C.C.1	C.1 - Relating Science to Technology, Society, and the Environment	analyse common mechanical systems that use friction and applied forces, and evaluate their effectiveness in meeting social or environmental challenges;	Science	22532	2473	1	1	231	0	4000	SPH4C1		1
32	SP4C.C	SP4C.C.2	C.2 - Developing Skills of Investigation and Communication	investigate forces, torque, work, coefficients of friction, simple machines, and mechanical advantage, and interpret related data;	Science	22532	2473	1	1	232	0	4000	SPH4C1		1
32	SP4C.C	SP4C.C.3	C.3 - Understanding Basic Concepts	demonstrate an understanding of concepts related to forces and mechanical advantage in relation to mechanical systems.	Science	22532	2473	1	1	233	0	4000	SPH4C1		1
32	SP4C	SP4C.D	Strand: D - ELECTRICITY AND MAGNETISM	ELECTRICITY AND MAGNETISM	Science	22532	2173	1	1	240	0	4000	SPH4C1	1	1
32	SP4C.D	SP4C.D.1	D.1 - Relating Science to Technology, Society, and the Environment	analyse the development of selected electrical and electromagnetic technologies, and evaluate their impact on society and the environment;	Science	22532	2473	1	1	241	0	4000	SPH4C1		1
32	SP4C.D	SP4C.D.2	D.2 - Developing Skills of Investigation and Communication	investigate real and simulated mixed direct current circuits and the nature of magnetism and electromagnetism, and analyse related data;	Science	22532	2473	1	1	242	0	4000	SPH4C1		1
32	SP4C.D	SP4C.D.3	D.3 - Understanding Basic Concepts	demonstrate an understanding of the basic principles of electricity and magnetism.	Science	22532	2473	1	1	243	0	4000	SPH4C1		1
32	SP4C	SP4C.E	Strand: E - ENERGY TRANSFORMATIONS	ENERGY TRANSFORMATIONS	Science	22532	2173	1	1	250	0	4000	SPH4C1	1	1
32	SP4C.E	SP4C.E.1	E.1 - Relating Science to Technology, Society, and the Environment	evaluate the impact on society and the environment of energy-transformation technologies, and propose ways to improve the sustainability of one such technology;	Science	22532	2473	1	1	251	0	4000	SPH4C1		1
32	SP4C.E	SP4C.E.2	E.2 - Developing Skills of Investigation and Communication	investigate energy transformations and the law of conservation of energy, and solve related problems;	Science	22532	2473	1	1	252	0	4000	SPH4C1		1
32	SP4C.E	SP4C.E.3	E.3 - Understanding Basic Concepts	demonstrate an understanding of diverse forms of energy, energy transformations, and efficiency.	Science	22532	2473	1	1	253	0	4000	SPH4C1		1
32	SP4C	SP4C.F	Strand: F - HYDRAULIC AND PNEUMATIC SYSTEMS	HYDRAULIC AND PNEUMATIC SYSTEMS	Science	22532	2173	1	1	260	0	4000	SPH4C1	1	1
32	SP4C.F	SP4C.F.1	F.1 - Relating Science to Technology, Society, and the Environment	analyse the development of technological applications related to hydraulic and pneumatic systems, and assess some of the social and environmental effects of these systems;	Science	22532	2473	1	1	261	0	4000	SPH4C1		1
32	SP4C.F	SP4C.F.2	F.2 - Developing Skills of Investigation and Communication	investigate fluid statics, fluid dynamics, and simple hydraulic and pneumatic systems;	Science	22532	2473	1	1	262	0	4000	SPH4C1		1
32	SP4C.F	SP4C.F.3	F.3 - Understanding Basic Concepts	demonstrate an understanding of the scientific principles related to fluid statics, fluid dynamics, and hydraulic and pneumatic systems.	Science	22532	2473	1	1	263	0	4000	SPH4C1		1
32	S9-12	SP4U	Physics	Physics	Science	2205	1180	0	1	200	0	4000	SPH4U1,SPH4U1B		1
32	SP4U	SP4U.A	Strand: A - SCIENTIFIC INVESTIGATION SKILLS AND CAREER EXPLORATION	SCIENTIFIC INVESTIGATION SKILLS AND CAREER EXPLORATION	Science	22532	2173	1	1	210	0	4000	SPH4U1,SPH4U1B	1	1
32	SP4U.A	SP4U.A.1	A.1 - Scientific Investigation Skills	demonstrate scientific investigation skills (related to both inquiry and research) in the four areas of skills (initiating and planning, performing and recording, analysing and interpreting, and communicating);	Science	22532	2473	1	1	211	0	4000	SPH4U1,SPH4U1B		1
32	SP4U.A	SP4U.A.2	A.2 - Career Exploration	identify and describe careers related to the fields of science under study, and describe the contributions of scientists, including Canadians, to those fields.	Science	22532	2473	1	1	212	0	4000	SPH4U1,SPH4U1B		1
32	SP4U	SP4U.B	Strand: B - DYNAMICS	DYNAMICS	Science	22532	2173	1	1	220	0	4000	SPH4U1,SPH4U1B	1	1
32	SP4U.B	SP4U.B.1	B.1 - Relating Science to Technology, Society, and the Environment	analyse technological devices that apply the principles of the dynamics of motion, and assess the technologiesí social and environmental impact;	Science	22532	2473	1	1	221	0	4000	SPH4U1,SPH4U1B		1
32	SP4U.B	SP4U.B.2	B.2 - Developing Skills of Investigation and Communication	investigate, in qualitative and quantitative terms, forces involved in uniform circular motion and motion in a plane, and solve related problems;	Science	22532	2473	1	1	222	0	4000	SPH4U1,SPH4U1B		1
32	SP4U.B	SP4U.B.3	B.3 - Understanding Basic Concepts	demonstrate an understanding of the forces involved in uniform circular motion and motion in a plane.	Science	22532	2473	1	1	223	0	4000	SPH4U1,SPH4U1B		1
32	SP4U	SP4U.C	Strand: C - ENERGY AND MOMENTUM	ENERGY AND MOMENTUM	Science	22532	2173	1	1	230	0	4000	SPH4U1,SPH4U1B	1	1
32	SP4U.C	SP4U.C.1	C.1 - Relating Science to Technology, Society, and the Environment	analyse, and propose ways to improve, technologies or procedures that apply principles related to energy and momentum, and assess the social and environmental impact of these technologies or procedures;	Science	22532	2473	1	1	231	0	4000	SPH4U1,SPH4U1B		1
32	SP4U.C	SP4U.C.2	C.2 - Developing Skills of Investigation and Communication	investigate, in qualitative and quantitative terms, through laboratory inquiry or computer simulation, the relationship between the laws of conservation of energy and conservation of momentum, and solve related problems;	Science	22532	2473	1	1	232	0	4000	SPH4U1,SPH4U1B		1
32	SP4U.C	SP4U.C.3	C.3 - Understanding Basic Concepts	demonstrate an understanding of work, energy, momentum, and the laws of conservation of energy and conservation of momentum, in one and two dimensions.	Science	22532	2473	1	1	233	0	4000	SPH4U1,SPH4U1B		1
32	SP4U	SP4U.D	Strand: D - GRAVITATIONAL, ELECTRIC, AND MAGNETIC FIELDS	GRAVITATIONAL, ELECTRIC, AND MAGNETIC FIELDS	Science	22532	2173	1	1	240	0	4000	SPH4U1,SPH4U1B	1	1
32	SP4U.D	SP4U.D.1	D.1 - Relating Science to Technology, Society, and the Environment	analyse the operation of technologies that use gravitational, electric, or magnetic fields, and assess the technologiesí social and environmental impact;	Science	22532	2473	1	1	241	0	4000	SPH4U1,SPH4U1B		1
32	SP4U.D	SP4U.D.2	D.2 - Developing Skills of Investigation and Communication	investigate, in qualitative and quantitative terms, gravitational, electric, and magnetic fields, and solve related problems;	Science	22532	2473	1	1	242	0	4000	SPH4U1,SPH4U1B		1
32	SP4U.D	SP4U.D.3	D.3 - Understanding Basic Concepts	demonstrate an understanding of the concepts, properties, principles, and laws related to gravitational, electric, and magnetic fields and their interactions with matter.	Science	22532	2473	1	1	243	0	4000	SPH4U1,SPH4U1B		1
32	SP4U	SP4U.E	Strand: E - THE WAVE NATURE OF LIGHT	THE WAVE NATURE OF LIGHT	Science	22532	2173	1	1	250	0	4000	SPH4U1,SPH4U1B	1	1
32	SP4U.E	SP4U.E.1	E.1 - Relating Science to Technology, Society, and the Environment	analyse technologies that use the wave nature of light, and assess their impact on society and the environment;	Science	22532	2473	1	1	251	0	4000	SPH4U1,SPH4U1B		1
32	SP4U.E	SP4U.E.2	E.2 - Developing Skills of Investigation and Communication	investigate, in qualitative and quantitative terms, the properties of waves and light, and solve related problems;	Science	22532	2473	1	1	252	0	4000	SPH4U1,SPH4U1B		1
32	SP4U.E	SP4U.E.3	E.3 - Understanding Basic Concepts	demonstrate an understanding of the properties of waves and light in relation to diffraction, refraction, interference, and polarization.	Science	22532	2473	1	1	253	0	4000	SPH4U1,SPH4U1B		1
32	SP4U	SP4U.F	Strand: F - REVOLUTIONS IN MODERN PHYSICS: QUANTUM MECHANICS AND SPECIAL RELATIVITY	REVOLUTIONS IN MODERN PHYSICS: QUANTUM MECHANICS AND SPECIAL RELATIVITY	Science	22532	2173	1	1	260	0	4000	SPH4U1,SPH4U1B	1	1
32	SP4U.F	SP4U.F.1	F.1 - Relating Science to Technology, Society, and the Environment	analyse, with reference to quantum mechanics and relativity, how the introduction of new conceptual models and theories can influence and/or change scientific thought and lead to the development of new technologies;	Science	22532	2473	1	1	261	0	4000	SPH4U1,SPH4U1B		1
